HashEncode_0,HashEncode_1,HashEncode_2,HashEncode_3,HashEncode_4,HashEncode_5,HashEncode_6,HashEncode_7,companyid,Round_trip,ProfitMargin(%),Scaled_gross_log,Scaled_Distance_log,Scaled_FlightTime_log,Country_France,Country_Germany,Country_Italy,Country_Monaco,Country_Other,Country_Sweden,Country_Switzerland,Country_Turkey,Country_United Kingdom,Country_United States,Product_Tour Ops,passengersRange_1,passengersRange_2,passengersRange_3,categ_aircraft,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5,Class
0,0,0,1,1,0,0,0,2955,1,0,0.4364635743155631,0.7096207252276021,0.6758019497852916,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1515.3839380000006,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.4422027127503216,0.7096207252276021,0.6758019497852916,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1570.310845,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.4543949513267413,0.7096207252276021,0.6758019497852916,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1693.694809,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.4624204907006832,0.7096207252276021,0.6758019497852916,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1780.15719,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.451635004031859,0.7096207252276021,0.6758019497852916,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1664.941718,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2955,1,0,0.4408282993584683,0.7096207252276021,0.6758019497852916,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1556.978267,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3490,1,1,0.4687521521887639,0.6469480342521694,0.6157543791938089,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1851.4745079999998,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3490,1,1,0.480777484678495,0.6469480342521694,0.6157543791938089,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1994.8836390000001,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,3490,1,3,0.6823438639072625,0.6469480342521694,0.6157543791938089,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,6966.225048,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,803,1,1,0.4391794005948152,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1541.13231,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,803,1,1,0.4873393726062285,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2077.768947,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,803,1,1,0.4066578279592485,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1259.554927,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,803,1,1,0.4923896119740955,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2143.897916,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,803,1,1,0.4911271617323815,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2127.172377,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,803,1,1,0.4930098732343611,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,2152.163546,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,803,1,0,0.363100763865122,0.6367935228084773,0.6083669575187559,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,961.305422,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,803,1,1,0.4078943715519945,0.6367935228084773,0.6083669575187559,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1269.254548,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,803,1,1,0.40444459644556097,0.6367935228084773,0.6083669575187559,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1242.378724,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,803,1,1,0.3951535316598228,0.6367935228084773,0.6083669575187559,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1172.792301,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,803,1,1,0.4129371337690095,0.6367935228084773,0.6083669575187559,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1309.590251,0.0,0.0,0.0,0.0,2
0,0,0,2,0,0,0,0,803,1,0,0.39740495957839583,0.6367935228084773,0.6083669575187559,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1189.28824,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,2322,1,4,0.7131619440052781,0.5592025116788032,0.5630256679682311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8433.941768,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2378,0,2,0.4973021277422821,0.2780124727599845,0.3447384531425881,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2210.242291,0.0,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,1135,0,0,0.25773329270111056,0.2802345210543709,0.4079271715465964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,500.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,1135,0,1,0.3611938529800405,0.3131035548384136,0.4402273532863391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,950.0,0.0,0.0,0.0,2
0,1,0,1,0,0,0,0,227,1,4,0.7255612576389452,0.4077511741262856,0.4254554241198544,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,9108.315099,0
0,0,0,0,1,1,0,0,2862,0,3,0.4274578558395919,0.10535974875961182,0.14909247991080984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1433.04091,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,1398,0,2,0.5840879599953491,0.4283780700430733,0.4189173936367839,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3786.7514100000003,0.0,0.0,0.0,0.0,4
0,0,0,0,1,0,0,1,3756,1,4,0.7698325115582935,0.5583815389850867,0.5307254862284885,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,11987.20703,0.0,0.0,0.0,0.0,3
1,0,0,0,1,0,0,0,3388,1,2,0.5954970723748784,0.4487183680711933,0.4754558747487321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,4064.492689,2
0,0,0,1,1,0,0,0,2541,0,1,0.4345171546257915,0.43113535115883056,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1497.195264,0.0,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,262,0,3,0.6137550954832605,0.4980353353885645,0.4911932587275681,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4551.964909,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3913,0,2,0.5830233042607058,0.35948931519296234,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,3761.8224659999996,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,4059,0,2,0.4633696625380298,0.4892531360984637,0.4981416206497131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1790.670606,0.0,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,1135,0,2,0.43481883407367095,0.2777957898885262,0.3820294020839325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,1500.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,262,0,4,0.6832584488408178,0.4203251061274877,0.4834992556782471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,7005.863397,0
1,0,0,0,1,0,0,0,2971,1,3,0.5121045231846219,0.3570409737336571,0.3828476969319353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2422.824473,4
0,0,0,1,0,1,0,0,3399,0,3,0.5368186856163546,0.3882754613462846,0.4189173936367839,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2824.289914,0.0,0.0,0.0,0.0,0.0,2
1,0,0,1,0,0,0,0,1068,0,1,0.5479724000784424,0.4495609823696581,0.4402273532863391,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3026.6395850000013,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,1247,0,0,0.33512078773161186,0.4487928950557677,0.3892614478451101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,808.118395,0.0,0.0,0.0,4
1,0,0,0,1,0,0,0,3982,1,2,0.6246827844267374,0.574764575523476,0.5679754210431023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4871.260535,0.0,0.0,0.0,0.0,4
1,0,0,0,1,0,0,0,1350,1,1,0.3548560920966283,0.4750594018813869,0.4715405657902878,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,913.372197,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,262,1,0,0.3516122643506329,0.4768276881930489,0.5335376170131438,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,895.175007,0
1,0,0,0,1,0,0,0,1350,0,1,0.3493047021618241,0.4742881963622936,0.4675367678244802,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,882.4511789999997,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,0,0.4707251255324216,0.4703661325029087,0.4675367678244802,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1874.2758760000002,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,1,0.5503751987098686,0.4580333892963832,0.4587158278288466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3072.0944510000004,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,1,0.5503751987098686,0.4742881963622936,0.4720347377135553,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3072.0944510000004,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,1,0.5218239264363184,0.4411983026151938,0.4499923169774957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2573.409634,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,1,0.5218239264363184,0.4505273452254587,0.4544077609696616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2573.409634,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,1,0.5414904503785721,0.4569816832714934,0.4587158278288466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2907.3438760000013,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1350,0,1,0.5414904503785721,0.4589167763459572,0.4587158278288466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2907.3438760000013,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2716,0,1,0.3593475074230438,0.5074293834566451,0.5056460116138274,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,939.1803550000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,4055,0,0,0.2968497246001181,0.5074293834566451,0.5056460116138274,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,637.32556,0.0,0.0,0.0,0.0,4
0,0,0,1,1,0,0,0,2716,0,2,0.42539956025351183,0.408371236107948,0.4305174976293703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1414.858234,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,0,1,3829,0,1,0.4081400559032407,0.408371236107948,0.4305174976293703,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1271.190607,0.0,0.0,0.0,0.0,4
0,0,0,0,2,0,0,0,4159,0,3,0.4632777647924505,0.11383293269400745,0.2308247001972994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1789.65,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,4159,0,3,0.4632777647924505,0.11383293269400745,0.2308247001972994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1789.65,0.0,0.0,0.0,0.0,2
0,0,0,0,1,0,1,0,2866,1,3,0.7260634457999114,0.5745431337315089,0.5815141425107387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,9136.736309,0
0,0,0,0,1,0,0,1,2160,0,2,0.6464029588889781,0.6834832536247429,0.6578983569876928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,5573.936091,0.0,0.0,0.0,0.0,2
0,0,0,0,2,0,0,0,1406,1,2,0.6768785408669042,0.5372042871423836,0.5120597625270021,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,6733.987261,0.0,0.0,0.0,0.0,3
1,0,0,0,1,0,0,0,2561,1,1,0.6068111305289594,0.6609779000611661,0.6678131969204999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4360.033168999998,0.0,0.0,0.0,0.0,3
0,0,0,1,0,1,0,0,3399,0,1,0.5740697070978238,0.5359185618968321,0.5476106872078019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3558.5628049999996,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,2347,1,4,0.8020698034052672,0.7027739321834706,0.6846389580335887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,14641.139659999999,0
0,0,0,1,1,0,0,0,3641,1,3,0.7642444808201442,0.5686183688962013,0.5423804765268984,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,11578.76354,0.0,3
1,0,0,0,1,0,0,0,3474,1,3,0.6854207379720559,0.4997297269967222,0.4754558747487321,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,7100.476865000001,3
1,0,0,1,0,0,0,0,2367,0,2,0.4774533790248201,0.3752660235139595,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1954.165927,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,0,1,0,0,3741,0,3,0.5522948957300354,0.3942968770559177,0.3962098097672551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3108.900338,0.0,0.0,0.0,0.0,2
0,0,0,1,0,1,0,0,3741,1,1,0.3788364769244598,0.3942968770559177,0.3962098097672551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1059.883412,0.0,0.0,0.0,0.0,2
0,0,0,1,0,1,0,0,3833,0,3,0.5773179050292931,0.2768741977373347,0.3683949440456761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,3631.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2086,0,0,0.42988135433421376,0.4636796376881046,0.4675367678244802,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1454.749499,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,2347,0,4,0.5980806671353247,0.2935415461886498,0.3174290386044471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,4130.1642329999995,0
0,0,0,1,1,0,0,0,3616,0,1,0.4925201335350045,0.4811568200256757,0.5278679965446232,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2145.634611,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1412,1,2,0.7871491612671689,0.6465379737228912,0.6280356513287476,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13346.71,0.0,0.0,0.0,0.0,0.0,3
0,1,0,1,0,0,0,0,227,1,4,0.7247557174060093,0.4077511741262856,0.4254554241198544,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,9062.910285,0
0,1,0,0,1,0,0,0,2322,1,1,0.5261895841177321,0.4425486992881292,0.4354389396414272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2644.06,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,2125,1,1,0.5410593355211099,0.5371307443693536,0.5307254862284885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2899.578364,0.0,0.0,0.0,0.0,4
0,0,0,0,0,1,0,1,1415,0,3,0.6657210358820407,0.5064300155123954,0.5278679965446232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,6283.630585,3
0,0,0,0,1,0,1,0,141,1,3,0.5690756273668923,0.4082410164740321,0.3892614478451101,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,3450.0,0.0,0.0,0.0,0.0,4
0,1,0,0,0,1,0,0,4106,0,3,0.8137505840659812,0.6215104037919794,0.6296647250571199,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,15741.51,0.0,0
0,0,0,1,1,0,0,0,3490,1,2,0.5815286089601078,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,3727.100821,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3490,1,1,0.4695987159675553,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1861.223949,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3625,1,4,0.645930596299251,0.4786973839876568,0.4592470441777489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5557.625765,0.0,0.0,0.0,0.0,0.0,0
0,1,0,0,1,0,0,0,2322,1,4,0.7558363423166304,0.3731060036394492,0.4079271715465964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10990.2647,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,1398,0,1,0.4702835731698936,0.4033610108700338,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1869.1486510000002,0.0,0.0,0.0,0.0,4
0,0,0,1,0,1,0,0,2862,0,1,0.35074882033579696,0.4550621526773753,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,890.3926630000003,0.0,0.0,0.0,0.0,2
0,1,0,0,1,0,0,0,262,0,4,0.7067010284884134,0.4203251061274877,0.4448897413028733,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8102.573235,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,0,0,0,1,3223,1,4,0.7665319539613811,0.3799784475469616,0.3683949440456761,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,11744.25087,0.0,0.0,0.0,0.0,0
0,0,0,1,0,0,0,1,3223,0,4,0.7665319539613811,0.3799784475469616,0.3447384531425881,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,11744.25087,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,0,1,3222,1,4,0.8333873110021778,0.4791471070120597,0.4911932587275681,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,17780.893780000002,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,1428,1,4,0.7370063936118743,0.5509319570377239,0.536648808533341,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9778.554389,0.0,0.0,0.0,0.0,3
1,0,0,1,0,0,0,0,3985,0,0,0.011207564603714821,0.3045913786059633,0.3683949440456761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108.331855,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,3753,0,0,0.5078001319471734,0.6652581986119037,0.666336166895168,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2358.982061,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,1492,0,1,0.7563185278702217,0.6027676507786848,0.6308767743887737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,11023.190279999999,3
0,0,0,1,0,1,0,0,3833,0,1,0.6788990825166206,0.4423216519576209,0.42989259215032655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6818.93,0.0,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,3833,0,1,0.6788990825166206,0.4661307906481174,0.4499923169774957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6818.93,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,0,1,0,0,3833,0,2,0.5168168357373181,0.27870184018004035,0.3683949440456761,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,2494.7,0.0,0.0,2
0,0,1,0,1,0,0,0,970,1,2,0.4690410613627675,0.3815657295711231,0.4592470441777489,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1854.795973,0.0,0.0,0.0,0.0,0.0,4
1,0,0,0,1,0,0,0,1024,0,4,0.7692714089255605,0.5694537408690936,0.5630256679682311,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,11945.55214,0.0,0.0,0.0,0.0,3
1,0,0,0,1,0,0,0,2414,1,1,0.4999969080432111,0.5527010861563719,0.5249636606861952,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2247.503756,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,3399,1,3,0.5135825687617357,0.3829421416072987,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2445.142911,0.0,0.0,0.0,0.0,0.0,2
0,0,0,0,1,1,0,0,3399,1,3,0.5615360048041418,0.4252151966225366,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3292.343223,0.0,0.0,0.0,0.0,0.0,2
1,0,0,0,1,0,0,0,1201,1,3,0.7744806752549475,0.5253465767325931,0.5216383395417125,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,12337.9085,0.0,0.0,0.0,0.0,3
0,0,0,1,1,0,0,0,2378,0,1,0.43481883407367095,0.2746468040916995,0.4141928331263247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,1500.0,0.0,0.0,0.0,2
0,0,0,0,1,0,0,1,1087,1,1,0.4148050321004109,0.4510302170276295,0.4675367678244802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1324.854266,4
0,1,0,0,1,0,0,0,2322,0,3,0.9645517907913556,0.7398061543027469,0.7253562101510436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,40118.97317,0.0,0
0,1,0,1,0,0,0,0,262,1,0,0.373277076578922,0.4203251061274877,0.4544077609696616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1023.951562,0.0,0.0,0.0,0.0,0.0,0
1,0,0,1,0,0,0,0,3467,1,1,0.5552082653249225,0.5325753118114046,0.5450148822386081,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,3165.601817,0.0,0.0,0.0,0.0,2
0,0,0,0,0,1,0,1,1085,1,0,0.4167477205883293,0.5308696967890969,0.5606476387113046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1340.918216,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,195,1,4,0.7095968718481759,0.4529811270732404,0.4911932587275681,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,8249.454483,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,0,3985,1,0,0.11043434321635442,0.27900955255553844,0.3683949440456761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.49461399999998,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3753,1,3,0.6521160826601772,0.4214507323543647,0.4189173936367839,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,5775.03797,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2211,0,1,0.34944802782877443,0.35811985936238355,0.3683949440456761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,883.2361779999999,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2211,0,2,0.4349801049822853,0.4080832403226335,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1501.5015019999994,0.0,0.0,0.0,0.0,2
0,1,0,0,0,1,0,0,262,0,3,0.6101744493848033,0.4768276881930489,0.4834992556782471,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4451.9633159999985,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,2736,1,2,0.7876222692625957,0.8430322882330885,0.8407378406812867,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,13385.941359999999,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,2683,1,2,0.6461758261239631,0.4928741532731183,0.4911932587275681,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5566.087401,0.0,0.0,0.0,0.0,0
0,0,0,1,0,1,0,0,1222,0,1,0.3494480276462749,0.3998785995148708,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,883.236177,0.0,0.0,0.0,0.0,0.0,4
0,0,0,1,1,0,0,0,3625,1,1,0.4741024082396321,0.443075388882381,0.4592470441777489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1913.960286,0.0,0.0,0.0,0.0,0
0,0,0,0,1,0,1,0,1546,1,1,0.4917334506599589,0.3873198369875959,0.4402273532863391,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,2135.188432,0.0,0.0,0.0,0.0,4
1,0,0,0,1,0,0,0,3772,1,1,0.5012460064510796,0.4545700963918378,0.4754558747487321,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2264.987814,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,0,1,3354,1,2,0.4623781818886138,0.5247284491052318,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,1779.69,0
0,1,0,1,0,0,0,0,262,1,1,0.4161058247894439,0.4203251061274877,0.4544077609696616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1335.5889949999996,0.0,0.0,0.0,0.0,0.0,0
0,0,0,2,0,0,0,0,2173,1,4,0.4666133576826337,0.5561645146185377,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0.0,0.0,0.0,0.0,1827.07,0.0,2
0,0,0,1,0,1,0,0,2347,1,3,0.5494159848035297,0.32994173673703003,0.3526575600668401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3053.867257,0.0,0.0,0.0,0.0,0.0,0
0,0,0,1,1,0,0,0,3490,1,3,0.5840458483127433,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,3785.762233,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3490,1,1,0.4744319044908967,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1917.8767010000001,0.0,0.0,0.0,0.0,2
0,0,0,1,1,0,0,0,3490,1,1,0.4679242978650066,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,1841.989925,0.0,0.0,0.0,0.0,2
