Accountid,enqid,product,brokercountry,owner,qtq_firstflightdate,Grossprofit
815,7852,CJ,Germany,SDROBJ,2019-06-26 00:00:00,531.326665
263,7853,Tour Ops,Italy,SKOSEK,2019-03-16 00:00:00,1168.296089
263,7854,Tour Ops,Italy,SKOSEK,2019-03-21 00:00:00,1092.894554
263,7855,Tour Ops,Italy,SKOSEK,2019-03-31 00:00:00,1170.0419
263,7856,Tour Ops,Italy,SKOSEK,2019-04-05 00:00:00,1072.593103
263,7857,Tour Ops,Italy,SKOSEK,2019-04-10 00:00:00,1072.593102
263,7858,Tour Ops,Italy,SKOSEK,2019-04-15 00:00:00,0.0
792,7859,Tour Ops,Austria,BEGGER,2019-05-12 00:00:00,3596.472316
792,7860,Tour Ops,Austria,BEGGER,2019-05-19 00:00:00,6555.666726
792,7861,Tour Ops,Austria,BEGGER,2019-05-26 00:00:00,-16969.165085
792,7862,Tour Ops,Austria,BEGGER,2019-06-02 00:00:00,0.0
792,7863,Tour Ops,Austria,BEGGER,2019-06-09 00:00:00,0.0
792,7864,Tour Ops,Austria,BEGGER,2019-06-16 00:00:00,0.0
792,7865,Tour Ops,Austria,BEGGER,2019-08-04 00:00:00,0.0
352,7866,CJ,France,CBOUGE,2017-03-18 00:00:00,649.023842
303,7867,CJ,France,DHOPFG,2019-06-26 00:00:00,12529.351894
33,7868,CJ,Italy,CLEGRO,2019-02-21 00:00:00,8851.124092
517,7869,CJ,Italy,CLEGRO,2019-06-02 00:00:00,9612.405397
517,7870,CJ,Italy,CLEGRO,2019-06-09 00:00:00,1523.027405
517,7871,CJ,Italy,CLEGRO,2019-06-02 00:00:00,13284.741196
33,7872,CJ,Italy,CLEGRO,2019-02-18 00:00:00,3539.564525
198,7873,CJ,Italy,DROSA,2019-04-06 00:00:00,2304.642185
356,7874,Tour Ops,Italy,SCAPPE,2019-07-05 00:00:00,1381.829518
448,7875,CJ,Italy,DROSA,2019-03-01 00:00:00,4102.653631
448,7876,CJ,Italy,DROSA,2019-03-29 00:00:00,3055.167598
792,7877,Tour Ops,Austria,BEGGER,2019-05-27 00:00:00,240.641711
304,7878,CJ,France,DHOPFG,2019-05-23 00:00:00,0.0
792,7879,Tour Ops,Austria,BEGGER,2019-06-03 00:00:00,1608.960419
792,7880,Tour Ops,Austria,BEGGER,2019-07-01 00:00:00,10962.412043
792,7881,Tour Ops,Austria,BEGGER,2019-08-05 00:00:00,2173.678528
792,7882,Tour Ops,Austria,BEGGER,2019-06-03 00:00:00,1523.705959
792,7883,Tour Ops,Austria,BEGGER,2019-07-01 00:00:00,1242.540305
792,7884,Tour Ops,Austria,BEGGER,2019-08-05 00:00:00,2173.678528
792,7885,Tour Ops,Austria,BEGGER,2019-05-29 00:00:00,0.0
792,7886,Tour Ops,Austria,BEGGER,2019-06-05 00:00:00,-12.179205
792,7887,Tour Ops,Austria,BEGGER,2019-07-03 00:00:00,1242.540305
792,7888,Tour Ops,Austria,BEGGER,2019-05-29 00:00:00,1e-06
792,7889,Tour Ops,Austria,BEGGER,2019-06-05 00:00:00,348.412356
792,7890,Tour Ops,Austria,BEGGER,2019-07-03 00:00:00,2899.26071
792,7891,Tour Ops,Austria,BEGGER,2019-05-31 00:00:00,721.925132
792,7892,Tour Ops,Austria,BEGGER,2019-06-07 00:00:00,1615.050026
792,7893,Tour Ops,Austria,BEGGER,2019-07-05 00:00:00,994.032244
792,7894,Tour Ops,Austria,BEGGER,2019-08-02 00:00:00,2090.07551
792,7895,Tour Ops,Austria,BEGGER,2019-05-24 00:00:00,1356.089354
792,7896,Tour Ops,Austria,BEGGER,2019-06-07 00:00:00,1868.638538
792,7897,Tour Ops,Austria,BEGGER,2019-07-05 00:00:00,1656.720408
792,7898,Tour Ops,Austria,BEGGER,2019-08-02 00:00:00,2508.090615
792,7899,Tour Ops,Austria,BEGGER,2019-05-25 00:00:00,240.641711
792,7900,Tour Ops,Austria,BEGGER,2019-06-01 00:00:00,2022.618535
792,7901,Tour Ops,Austria,BEGGER,2019-07-06 00:00:00,994.032244
792,7902,Tour Ops,Austria,BEGGER,2019-08-03 00:00:00,2090.07551
792,7903,Tour Ops,Austria,BEGGER,2019-05-25 00:00:00,240.641711
792,7904,Tour Ops,Austria,BEGGER,2019-06-01 00:00:00,1989.125712
792,7905,Tour Ops,Austria,BEGGER,2019-07-06 00:00:00,994.032244
792,7906,Tour Ops,Austria,BEGGER,2019-08-03 00:00:00,2090.07551
792,7907,Tour Ops,Austria,BEGGER,2019-06-01 00:00:00,2369.29099
792,7908,Tour Ops,Austria,BEGGER,2019-07-06 00:00:00,2319.408568
792,7909,Tour Ops,Austria,BEGGER,2019-08-03 00:00:00,2926.105715
683,7910,CJ,Austria,BEGGER,2019-05-14 00:00:00,6468.863206
671,7911,CJ,USA,SMOORE,2019-04-01 00:00:00,71011.264721
671,7912,CJ,USA,SMOORE,2019-05-06 00:00:00,57360.434585
671,7913,CJ,USA,SMOORE,2019-06-03 00:00:00,57570.132701
792,7914,Tour Ops,Austria,BEGGER,2019-05-03 00:00:00,6879.912023
434,7915,CJ,Italy,SKOSEK,2019-03-11 00:00:00,1216.794694
517,7916,CJ,Italy,CLEGRO,2019-06-09 00:00:00,5106.750763
357,7917,Tour Ops,Italy,ABETTO,2019-05-03 00:00:00,1293.781266
357,7918,CJ,Italy,SCAPPE,2019-05-10 00:00:00,4228.557882
792,7919,Tour Ops,Austria,BEGGER,2019-05-27 00:00:00,1777.721235
792,7920,Tour Ops,Austria,BEGGER,2019-06-03 00:00:00,2995.241411
792,7921,Tour Ops,Austria,BEGGER,2019-07-01 00:00:00,-1136.100464
792,7922,Tour Ops,Austria,BEGGER,2019-08-05 00:00:00,1260.338012
792,7923,Tour Ops,Austria,BEGGER,2019-06-07 00:00:00,2699.208353
792,7924,Tour Ops,Austria,BEGGER,2019-07-05 00:00:00,9754.787566
792,7925,Tour Ops,Austria,BEGGER,2019-08-02 00:00:00,4112.729235
22,7926,CJ,Austria,MTRULL,2019-03-19 00:00:00,0.0
793,7927,Tour Ops,Germany,CJUDIC,2019-04-07 00:00:00,7122.018191
455,7928,CJ,Italy,EMEAZZ,2019-04-09 00:00:00,275.991077
385,7929,CJ,Germany,ASEYLE,2019-04-16 00:00:00,14023.854472
295,7930,Tour Ops,Italy,ABETTO,2019-04-20 00:00:00,101.055431
295,7931,Tour Ops,Italy,ABETTO,2019-04-27 00:00:00,-2.694355
295,7932,Tour Ops,Italy,ABETTO,2019-05-04 00:00:00,-3817.940315
295,7933,Tour Ops,Italy,ABETTO,2019-05-25 00:00:00,-1e-06
295,7934,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-3894.380165
295,7935,Tour Ops,Italy,ABETTO,2019-06-15 00:00:00,-4122.105263
295,7936,Tour Ops,Italy,ABETTO,2019-06-22 00:00:00,-3825.593736
295,7937,Tour Ops,Italy,ABETTO,2019-06-29 00:00:00,-3936.511526
295,7938,Tour Ops,Italy,ABETTO,2019-07-06 00:00:00,-3938.959651
295,7939,Tour Ops,Italy,ABETTO,2019-07-13 00:00:00,-6103.001693
295,7940,Tour Ops,Italy,ABETTO,2019-07-20 00:00:00,-3814.331523
295,7941,Tour Ops,Italy,ABETTO,2019-07-27 00:00:00,-3814.331523
295,7942,Tour Ops,Italy,ABETTO,2019-08-03 00:00:00,-4110.140237
85,7943,Tour Ops,Italy,ABETTO,2019-04-20 00:00:00,165.891541
85,7944,Tour Ops,Italy,ABETTO,2019-04-27 00:00:00,40.612666
85,7945,Tour Ops,Italy,ABETTO,2019-05-04 00:00:00,-6323.46041
85,7946,Tour Ops,Italy,ABETTO,2019-05-25 00:00:00,-1e-06
85,7947,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-6134.92823
85,7948,Tour Ops,Italy,ABETTO,2019-06-15 00:00:00,-6035.180514
85,7949,Tour Ops,Italy,ABETTO,2019-06-22 00:00:00,-5114.823836
85,7950,Tour Ops,Italy,ABETTO,2019-06-29 00:00:00,-4718.016529
85,7951,Tour Ops,Italy,ABETTO,2019-07-06 00:00:00,-5772.6463
85,7952,Tour Ops,Italy,ABETTO,2019-07-13 00:00:00,-7432.97408
85,7953,Tour Ops,Italy,ABETTO,2019-07-20 00:00:00,-6318.660372
85,7954,Tour Ops,Italy,ABETTO,2019-07-27 00:00:00,-6518.491137
85,7955,Tour Ops,Italy,ABETTO,2019-08-03 00:00:00,-6808.60302
291,7956,Tour Ops,Austria,BEGGER,2019-04-29 00:00:00,2418.474345
291,7957,Tour Ops,Austria,BEGGER,2019-05-06 00:00:00,8749.922376
291,7958,Tour Ops,Austria,BEGGER,2019-05-13 00:00:00,9501.690531
291,7959,Tour Ops,Austria,BEGGER,2019-05-20 00:00:00,8164.274627
291,7960,Tour Ops,Austria,BEGGER,2019-05-27 00:00:00,5515.40452
291,7961,Tour Ops,Austria,BEGGER,2019-07-09 00:00:00,5253.30008
291,7962,Tour Ops,Austria,BEGGER,2019-07-16 00:00:00,4925.94638
291,7963,Tour Ops,Austria,BEGGER,2019-07-23 00:00:00,4724.200588
291,7964,Tour Ops,Austria,BEGGER,2019-07-30 00:00:00,6495.163447
415,7965,CJ,Germany,IMUTLU,2019-03-25 00:00:00,0.0
62,7966,Tour Ops,Austria,BEGGER,2019-05-04 00:00:00,1597.541835
62,7967,Tour Ops,Austria,BEGGER,2019-05-18 00:00:00,1896.403315
62,7968,Tour Ops,Austria,BEGGER,2019-06-01 00:00:00,1514.040889
62,7969,Tour Ops,Austria,BEGGER,2019-05-11 00:00:00,2105.218218
62,7970,Tour Ops,Austria,BEGGER,2019-05-25 00:00:00,5185.000864
62,7971,Tour Ops,Austria,BEGGER,2019-06-08 00:00:00,1626.785561
62,7972,Tour Ops,Austria,BEGGER,2019-06-15 00:00:00,5834.006091
736,7973,CJ,Germany,ASEYLE,2019-04-01 00:00:00,180.195642
637,7974,CJ,Italy,ALONGH,2019-03-13 00:00:00,3437.395253
207,7975,CJ,USA,JSILVA,2019-03-23 00:00:00,6897.16394
305,7976,CJ,France,CBOUGE,2019-04-29 00:00:00,46070.593864
805,7977,Tour Ops,Italy,ABETTO,2019-04-21 00:00:00,-79.097306
415,7978,CJ,Germany,IMUTLU,2019-04-04 00:00:00,64.312682
805,7979,Tour Ops,Italy,ABETTO,2019-04-28 00:00:00,-59.301528
805,7980,Tour Ops,Italy,ABETTO,2019-05-05 00:00:00,-1238.235295
415,7981,CJ,Germany,IMUTLU,2019-04-18 00:00:00,42.86082
85,7982,Tour Ops,Italy,ABETTO,2019-04-19 00:00:00,4003.518106
306,7983,CJ,Italy,EMEAZZ,2019-04-02 00:00:00,1350.712202
415,7984,CJ,Germany,IMUTLU,2019-04-08 00:00:00,42.86082
288,7985,CJ,USA,JSILVA,2019-06-12 00:00:00,6479.350024
415,7986,CJ,Germany,CJUDIC,2019-06-06 00:00:00,43.453675
352,7987,CJ,Germany,IMUTLU,2019-03-01 00:00:00,1248.25419
307,7988,CJ,Germany,ASEYLE,2019-03-20 00:00:00,769.02933
415,7989,CJ,Germany,CJUDIC,2019-06-13 00:00:00,69.551979
793,7990,Tour Ops,Germany,CJUDIC,2019-05-12 00:00:00,7158.87528
775,7991,CJ,Germany,CJUDIC,2019-03-31 00:00:00,13093.575418
33,7992,CJ,Italy,CLEGRO,2019-03-15 00:00:00,1745.810056
33,7993,CJ,Italy,CLEGRO,2019-03-14 00:00:00,3055.167597
415,7994,CJ,Germany,CJUDIC,2019-05-16 00:00:00,43.082628
415,7995,CJ,Germany,IMUTLU,2019-05-28 00:00:00,43.082628
85,7996,Tour Ops,Italy,ABETTO,2019-04-26 00:00:00,5058.400551
415,7997,CJ,Germany,IMUTLU,2019-03-31 00:00:00,43.601606
373,7998,CJ,Germany,ASEYLE,2019-07-03 00:00:00,17544.027793
419,7999,CJ,Italy,CLEGRO,2019-03-28 00:00:00,654.678771
419,8000,CJ,Italy,CLEGRO,2019-04-13 00:00:00,643.55586
512,8001,Tour Ops,France,TELFAS,2019-04-18 00:00:00,1407.327959
519,8002,CJ,Italy,EMEAZZ,2019-03-29 00:00:00,1147.372557
415,8003,CJ,Germany,SDROBJ,2019-06-04 00:00:00,65.202261
415,8004,CJ,Germany,SDROBJ,2019-05-16 00:00:00,64.645506
357,8005,Tour Ops,Turkey,CCAG,2019-05-25 00:00:00,2846.026898
357,8006,Tour Ops,Turkey,CCAG,2019-06-01 00:00:00,13128.595883
357,8007,Tour Ops,Turkey,CCAG,2019-07-01 00:00:00,17323.376405
415,8008,CJ,Germany,IMUTLU,2019-05-29 00:00:00,43.082628
415,8009,CJ,Germany,SDROBJ,2019-04-10 00:00:00,64.312682
396,8010,CJ,Austria,UNEKRA,2019-06-27 00:00:00,26094.867331
147,8011,CJ,Italy,EMEAZZ,2019-04-11 00:00:00,858.074481
775,8012,CJ,Germany,CJUDIC,2019-06-30 00:00:00,44679.164853
739,8013,CJ,Germany,SDROBJ,2019-04-30 00:00:00,1716.148961
519,8014,CJ,Italy,EMEAZZ,2019-04-06 00:00:00,1115.496825
263,8015,Tour Ops,Italy,EMEAZZ,2019-04-06 00:00:00,2059.009784
263,8016,Tour Ops,Italy,EMEAZZ,2019-04-11 00:00:00,2059.378754
161,8017,CJ,Austria,BEGGER,2019-04-08 00:00:00,2733.825297
738,8018,CJ,Germany,ASEYLE,2019-03-27 00:00:00,17458.100558
294,8019,Tour Ops,United Kingdom,EGREEN,2019-04-02 00:00:00,581.130837
357,8020,Tour Ops,Italy,ABETTO,2019-05-10 00:00:00,1292.556495
357,8021,Tour Ops,Italy,ABETTO,2019-05-17 00:00:00,1292.358117
357,8022,Tour Ops,Italy,ABETTO,2019-05-24 00:00:00,1292.51337
357,8023,Tour Ops,Italy,ABETTO,2019-05-31 00:00:00,1292.349492
357,8024,Tour Ops,Italy,ABETTO,2019-06-07 00:00:00,1304.915181
357,8025,Tour Ops,Italy,ABETTO,2019-06-14 00:00:00,1306.655067
357,8026,Tour Ops,Italy,ABETTO,2019-06-21 00:00:00,1304.915181
357,8027,Tour Ops,Italy,ABETTO,2019-06-28 00:00:00,1304.915181
357,8028,Tour Ops,Italy,ABETTO,2019-07-05 00:00:00,1337.846263
357,8029,Tour Ops,Italy,ABETTO,2019-07-26 00:00:00,26055.04587
33,8030,CJ,Italy,CLEGRO,2019-04-01 00:00:00,1894.937363
273,8031,CJ,Germany,ASEYLE,2019-04-07 00:00:00,5938.733483
644,8032,CJ,Germany,SDROBJ,2019-04-01 00:00:00,1287.111721
357,8033,Tour Ops,Italy,ABETTO,2019-05-27 00:00:00,1292.81525
46,8034,CJ,Italy,CLEGRO,2019-06-21 00:00:00,1269.865158
357,8035,Tour Ops,Italy,ABETTO,2019-06-03 00:00:00,1304.915181
357,8036,Tour Ops,Italy,ABETTO,2019-06-10 00:00:00,1308.394953
357,8037,Tour Ops,Italy,ABETTO,2019-06-17 00:00:00,1304.915181
357,8038,Tour Ops,Italy,ABETTO,2019-06-24 00:00:00,1304.915181
357,8039,Tour Ops,Italy,ABETTO,2019-07-01 00:00:00,1337.846263
357,8040,Tour Ops,Italy,ABETTO,2019-07-08 00:00:00,1337.846263
357,8041,Tour Ops,Italy,ABETTO,2019-07-15 00:00:00,1337.846263
357,8042,Tour Ops,Italy,ABETTO,2019-07-22 00:00:00,1337.846263
357,8043,Tour Ops,Italy,ABETTO,2019-07-29 00:00:00,1337.846263
357,8044,Tour Ops,Italy,ABETTO,2019-08-05 00:00:00,1350.233729
356,8045,Tour Ops,Italy,SCAPPE,2019-07-24 00:00:00,3890.157654
287,8046,CJ,Germany,CJUDIC,2019-04-11 00:00:00,3646.816544
650,8047,CJ,France,CBOUGE,2019-05-13 00:00:00,4526.643092
688,8048,Tour Ops,France,FRUDA,2019-04-06 00:00:00,2214.990561
688,8049,Tour Ops,France,FRUDA,2019-04-13 00:00:00,1062.519306
688,8050,Tour Ops,France,FRUDA,2019-04-20 00:00:00,920.782564
688,8051,Tour Ops,France,FRUDA,2019-04-27 00:00:00,1042.285911
688,8052,Tour Ops,France,FRUDA,2019-05-04 00:00:00,1326.668967
688,8053,Tour Ops,France,FRUDA,2019-05-11 00:00:00,4417.672935
688,8054,Tour Ops,France,FRUDA,2019-04-20 00:00:00,5543.941994
688,8055,Tour Ops,France,FRUDA,2019-04-27 00:00:00,1772.35284
688,8056,Tour Ops,France,FRUDA,2019-05-04 00:00:00,1275.401069
688,8057,Tour Ops,France,FRUDA,2019-05-11 00:00:00,1848.111092
688,8058,Tour Ops,France,FRUDA,2019-05-18 00:00:00,1390.978092
688,8059,Tour Ops,France,FRUDA,2019-05-25 00:00:00,1243.488011
688,8060,Tour Ops,France,FRUDA,2019-06-01 00:00:00,1366.968246
688,8061,Tour Ops,France,FRUDA,2019-06-08 00:00:00,1364.706395
688,8062,Tour Ops,France,FRUDA,2019-06-15 00:00:00,1364.706396
688,8063,Tour Ops,France,FRUDA,2019-06-22 00:00:00,1364.706395
688,8064,Tour Ops,France,FRUDA,2019-06-29 00:00:00,1364.706395
688,8065,Tour Ops,France,FRUDA,2019-07-06 00:00:00,1485.570499
688,8066,Tour Ops,France,FRUDA,2019-07-13 00:00:00,1904.20415
688,8067,Tour Ops,France,FRUDA,2019-07-20 00:00:00,1795.537543
688,8068,Tour Ops,France,FRUDA,2019-07-27 00:00:00,1453.504943
688,8069,Tour Ops,France,FRUDA,2019-08-03 00:00:00,1372.788565
637,8070,CJ,Italy,ALONGH,2019-04-10 00:00:00,2062.822114
637,8071,CJ,Italy,ALONGH,2019-04-13 00:00:00,290.012016
415,8072,CJ,Germany,SDROBJ,2019-05-15 00:00:00,43.082628
459,8073,CJ,Germany,CJUDIC,2019-05-31 00:00:00,6063.48111
147,8074,CJ,Italy,EMEAZZ,2019-04-11 00:00:00,1536.845718
688,8075,Tour Ops,France,FRUDA,2019-04-06 00:00:00,829.114465
688,8076,Tour Ops,France,FRUDA,2019-04-06 00:00:00,504.144497
540,8077,Tour Ops,France,FRUDA,2019-04-06 00:00:00,303.02042
540,8078,Tour Ops,France,FRUDA,2019-04-06 00:00:00,2051.18414
540,8079,Tour Ops,France,FRUDA,2019-04-08 00:00:00,4486.734169
415,8080,CJ,Germany,IMUTLU,2019-06-27 00:00:00,43.453675
415,8081,CJ,Germany,SDROBJ,2019-06-04 00:00:00,43.453675
540,8082,Tour Ops,France,FRUDA,2019-04-14 00:00:00,4961.584006
688,8083,Tour Ops,France,FRUDA,2019-04-14 00:00:00,2953.097648
415,8084,CJ,Germany,SDROBJ,2019-06-27 00:00:00,43.453675
563,8085,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-1451.170074
85,8086,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-1403.253588
160,8087,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-991.004785
340,8088,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-1976.581126
729,8089,Tour Ops,Italy,ABETTO,2019-06-08 00:00:00,-991.004785
688,8090,Tour Ops,France,FRUDA,2019-04-21 00:00:00,7504.461989
540,8091,Tour Ops,France,FRUDA,2019-04-21 00:00:00,4107.971511
540,8092,Tour Ops,France,FRUDA,2019-04-21 00:00:00,8934.709113
767,8093,Tour Ops,France,FRUDA,2019-07-14 00:00:00,1430.319765
767,8094,Tour Ops,France,FRUDA,2019-07-21 00:00:00,1842.522489
767,8095,Tour Ops,France,FRUDA,2019-07-28 00:00:00,1777.536297
767,8096,Tour Ops,France,FRUDA,2019-08-04 00:00:00,1526.474289
679,8097,CJ,Germany,ASEYLE,2019-04-03 00:00:00,2491.848293
753,8098,Tour Ops,Austria,BEGGER,2019-05-02 00:00:00,5263.791619
753,8099,Tour Ops,Austria,BEGGER,2019-06-06 00:00:00,889.012615
33,8100,CJ,Italy,DROSA,2019-04-08 00:00:00,943.881929
101,8101,Tour Ops,France,FRUDA,2019-04-06 00:00:00,-29.766604
101,8102,Tour Ops,France,FRUDA,2019-04-06 00:00:00,156.015102
540,8103,Tour Ops,France,FRUDA,2019-04-13 00:00:00,1535.6959
415,8104,CJ,Germany,SDROBJ,2019-07-09 00:00:00,71.212256
738,8105,CJ,Germany,SDROBJ,2019-04-30 00:00:00,6796.807962
738,8106,CJ,Germany,CJUDIC,2019-05-17 00:00:00,7535.880627
459,8107,CJ,Germany,SDROBJ,2019-06-30 00:00:00,6609.395389
540,8108,Tour Ops,France,FRUDA,2019-04-15 00:00:00,4680.375836
540,8109,Tour Ops,France,FRUDA,2019-04-22 00:00:00,4466.809679
540,8110,Tour Ops,France,FRUDA,2019-04-29 00:00:00,8785.550024
540,8111,Tour Ops,France,FRUDA,2019-05-06 00:00:00,5409.789546
540,8112,Tour Ops,France,FRUDA,2019-05-13 00:00:00,7307.719509
540,8113,Tour Ops,France,FRUDA,2019-05-20 00:00:00,10873.943418
540,8114,Tour Ops,France,FRUDA,2019-05-27 00:00:00,5811.885458
540,8115,Tour Ops,France,FRUDA,2019-06-03 00:00:00,7490.709002
540,8116,Tour Ops,France,FRUDA,2019-06-10 00:00:00,7502.870811
540,8117,Tour Ops,France,FRUDA,2019-06-17 00:00:00,7579.947802
540,8118,Tour Ops,France,FRUDA,2019-06-24 00:00:00,7340.809046
540,8119,Tour Ops,France,FRUDA,2019-07-01 00:00:00,2835.334463
540,8120,Tour Ops,France,FRUDA,2019-07-08 00:00:00,5537.525609
540,8121,Tour Ops,France,FRUDA,2019-07-15 00:00:00,5553.61183
540,8122,Tour Ops,France,FRUDA,2019-07-22 00:00:00,5917.502451
540,8123,Tour Ops,France,FRUDA,2019-07-29 00:00:00,5736.732879
540,8124,Tour Ops,France,FRUDA,2019-08-05 00:00:00,6676.429341
308,8125,CJ,Italy,DROSA,2019-05-05 00:00:00,6769.190963
162,8126,CJ,Italy,EMEAZZ,2019-05-08 00:00:00,1511.126445
833,8127,CJ,USA,JSILVA,2019-04-05 00:00:00,265.856437
540,8128,Tour Ops,France,FRUDA,2019-04-13 00:00:00,1383.439162
540,8129,Tour Ops,France,FRUDA,2019-04-20 00:00:00,2812.347691
540,8130,Tour Ops,France,FRUDA,2019-04-27 00:00:00,8866.706708
540,8131,Tour Ops,France,FRUDA,2019-05-04 00:00:00,9252.363289
540,8132,Tour Ops,France,FRUDA,2019-05-11 00:00:00,4383.189578
540,8133,Tour Ops,France,FRUDA,2019-05-18 00:00:00,7168.544072
540,8134,Tour Ops,France,FRUDA,2019-05-25 00:00:00,5274.814557
540,8135,Tour Ops,France,FRUDA,2019-06-01 00:00:00,3166.385385
540,8136,Tour Ops,France,FRUDA,2019-06-08 00:00:00,5036.729011
540,8137,Tour Ops,France,FRUDA,2019-06-15 00:00:00,5007.986079
540,8138,Tour Ops,France,FRUDA,2019-06-22 00:00:00,4792.144409
540,8139,Tour Ops,France,FRUDA,2019-06-29 00:00:00,4232.988255
540,8140,Tour Ops,France,FRUDA,2019-07-06 00:00:00,3330.008016
540,8141,Tour Ops,France,FRUDA,2019-07-13 00:00:00,3373.670615
540,8142,Tour Ops,France,FRUDA,2019-07-20 00:00:00,3453.478222
540,8143,Tour Ops,France,FRUDA,2019-07-27 00:00:00,3406.430926
540,8144,Tour Ops,France,FRUDA,2019-08-03 00:00:00,3760.041352
540,8145,Tour Ops,France,FRUDA,2019-04-13 00:00:00,5666.166124
540,8146,Tour Ops,France,FRUDA,2019-04-20 00:00:00,5377.638578
540,8147,Tour Ops,France,FRUDA,2019-04-27 00:00:00,5476.986441
540,8148,Tour Ops,France,FRUDA,2019-05-04 00:00:00,6204.183196
540,8149,Tour Ops,France,FRUDA,2019-05-11 00:00:00,4227.772986
540,8150,Tour Ops,France,FRUDA,2019-05-18 00:00:00,7419.794721
540,8151,Tour Ops,France,FRUDA,2019-05-25 00:00:00,7525.271691
540,8152,Tour Ops,France,FRUDA,2019-06-01 00:00:00,2823.827751
540,8153,Tour Ops,France,FRUDA,2019-06-08 00:00:00,2807.046542
540,8154,Tour Ops,France,FRUDA,2019-06-15 00:00:00,2861.574597
540,8155,Tour Ops,France,FRUDA,2019-06-22 00:00:00,2868.012178
540,8156,Tour Ops,France,FRUDA,2019-06-29 00:00:00,3040.173989
540,8157,Tour Ops,France,FRUDA,2019-07-06 00:00:00,2801.32716
540,8158,Tour Ops,France,FRUDA,2019-07-13 00:00:00,5021.929278
540,8159,Tour Ops,France,FRUDA,2019-07-20 00:00:00,2657.192484
540,8160,Tour Ops,France,FRUDA,2019-07-27 00:00:00,2764.318162
540,8161,Tour Ops,France,FRUDA,2019-08-03 00:00:00,3060.373967
540,8162,Tour Ops,France,FRUDA,2019-04-14 00:00:00,-591.796809
540,8163,Tour Ops,France,FRUDA,2019-04-21 00:00:00,2205.337221
540,8164,Tour Ops,France,FRUDA,2019-04-28 00:00:00,4527.561349
540,8165,Tour Ops,France,FRUDA,2019-05-05 00:00:00,4861.273073
540,8166,Tour Ops,France,FRUDA,2019-05-12 00:00:00,2904.088324
540,8167,Tour Ops,France,FRUDA,2019-05-19 00:00:00,5158.547526
540,8168,Tour Ops,France,FRUDA,2019-05-26 00:00:00,2329.06676
540,8169,Tour Ops,France,FRUDA,2019-06-02 00:00:00,4075.51109
540,8170,Tour Ops,France,FRUDA,2019-06-09 00:00:00,4077.459764
540,8171,Tour Ops,France,FRUDA,2019-06-16 00:00:00,3255.224011
540,8172,Tour Ops,France,FRUDA,2019-06-23 00:00:00,3027.97738
540,8173,Tour Ops,France,FRUDA,2019-06-30 00:00:00,3396.207044
540,8174,Tour Ops,France,FRUDA,2019-07-07 00:00:00,2623.773049
540,8175,Tour Ops,France,FRUDA,2019-07-14 00:00:00,2900.329564
540,8176,Tour Ops,France,FRUDA,2019-07-21 00:00:00,2689.828093
540,8177,Tour Ops,France,FRUDA,2019-07-28 00:00:00,2657.361716
540,8178,Tour Ops,France,FRUDA,2019-08-04 00:00:00,2883.441209
540,8179,Tour Ops,France,FRUDA,2019-04-21 00:00:00,2813.428864
540,8180,Tour Ops,France,FRUDA,2019-04-28 00:00:00,5237.617983
540,8181,Tour Ops,France,FRUDA,2019-05-05 00:00:00,3661.87683
540,8182,Tour Ops,France,FRUDA,2019-05-12 00:00:00,2437.157149
540,8183,Tour Ops,France,FRUDA,2019-05-19 00:00:00,5610.220803
540,8184,Tour Ops,France,FRUDA,2019-05-26 00:00:00,1979.592891
540,8185,Tour Ops,France,FRUDA,2019-06-02 00:00:00,3531.109176
540,8186,Tour Ops,France,FRUDA,2019-06-09 00:00:00,3440.347975
540,8187,Tour Ops,France,FRUDA,2019-06-16 00:00:00,3209.308393
540,8188,Tour Ops,France,FRUDA,2019-06-23 00:00:00,3463.331883
540,8189,Tour Ops,France,FRUDA,2019-06-30 00:00:00,3055.250107
540,8190,Tour Ops,France,FRUDA,2019-07-07 00:00:00,2114.482943
540,8191,Tour Ops,France,FRUDA,2019-07-14 00:00:00,3121.011846
540,8192,Tour Ops,France,FRUDA,2019-07-21 00:00:00,2121.751135
540,8193,Tour Ops,France,FRUDA,2019-07-28 00:00:00,2089.115525
540,8194,Tour Ops,France,FRUDA,2019-08-04 00:00:00,2445.98166
101,8195,Tour Ops,France,FRUDA,2019-07-16 00:00:00,5043.591342
101,8196,Tour Ops,France,FRUDA,2019-07-23 00:00:00,3440.545114
101,8197,Tour Ops,France,FRUDA,2019-07-30 00:00:00,3809.797808
101,8198,Tour Ops,France,FRUDA,2019-04-13 00:00:00,1621.134373
101,8199,Tour Ops,France,FRUDA,2019-04-20 00:00:00,3166.741031
101,8200,Tour Ops,France,FRUDA,2019-04-27 00:00:00,2194.84297
101,8201,Tour Ops,France,FRUDA,2019-05-04 00:00:00,1515.25789
101,8202,Tour Ops,France,FRUDA,2019-05-11 00:00:00,449.551489
101,8203,Tour Ops,France,FRUDA,2019-05-18 00:00:00,657.374503
