HashEncode_0,HashEncode_1,HashEncode_2,HashEncode_3,HashEncode_4,HashEncode_5,HashEncode_6,HashEncode_7,companyid,Round_trip,ProfitMargin(%),Scaled_gross_log,Scaled_Distance_log,Scaled_FlightTime_log,Country_France,Country_Germany,Country_Italy,Country_Monaco,Country_Other,Country_Sweden,Country_Switzerland,Country_Turkey,Country_United Kingdom,Country_United States,Product_Tour Ops,passengersRange_1,passengersRange_2,passengersRange_3,categ_aircraft,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5
0,0,0,1,1,0,0,0,569,1,3,0.612451015068321,0.5749905503936041,0.6314797035684099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,4515.286624
0,0,0,1,1,0,0,0,569,1,4,0.654059039100794,0.5749905503936041,0.6314797035684099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,5845.070423
0,0,0,1,1,0,0,0,569,1,3,0.6117423630893787,0.5749905503936041,0.6314797035684099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,4495.47932
0,0,0,1,1,0,0,0,569,1,3,0.5772314878689049,0.5749905503936041,0.6314797035684099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3629.053873
1,0,0,1,0,0,0,0,2915,0,1,0.39471288986538816,0.4517040718663281,0.5182494058607149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1169.590645,0.0,0.0,0.0,0.0
1,0,0,0,0,1,0,0,2915,0,1,0.39471288972757057,0.5340589502444817,0.6247318629122917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1169.590644,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.2278119457585371,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,415.291434,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.32031591024401085,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,737.201547,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.3505364817678735,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,889.220506,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.3545314363545938,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,911.534411,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.3633773700636391,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,962.956461,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.34856774802765006,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,878.4258619999998,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.348567748211149,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,878.425863,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.348149723814987,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,876.150739,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.3383915669210857,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,824.6837690000001,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.2781580248678629,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,567.545028,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.27094334773863615,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,542.702512,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.2856876331240642,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,594.685478,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.2781580248678629,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,567.545028,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,1,0.4387678839545519,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1537.202836,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2915,0,0,0.34993462901248973,0.5766042286286621,0.6820941497368398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,885.9065210000001,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.34090473108195907,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,837.642416,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2915,1,0,0.3504496040023859,0.5650765118090748,0.6549354459858575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,888.741366,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2915,0,1,0.352876682095664,0.4517040718663281,0.521264976875343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,902.224605,0.0,0.0,0.0,0.0
0,0,0,0,1,1,0,0,2347,0,3,0.580903228028808,0.4170298003622857,0.3954510911788228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3712.668542
0,0,0,0,2,0,0,0,2104,0,1,0.8054090309530785,0.5484344300788517,0.49856697624329355,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,14947.61
0,0,0,0,2,0,0,0,2104,0,1,0.8054090309530785,0.5484344300788517,0.5019335482303996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,14947.61
0,0,0,1,1,0,0,0,2104,0,1,0.8054090309530785,0.5568181265129508,0.5338860153941013,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,14947.61
0,0,0,1,1,0,0,0,3490,1,4,0.677227720144635,0.6353872990353729,0.5987375745043796,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,6748.590614,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,4127,1,3,0.6902032831472296,0.35065943695494983,0.3683949440456761,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7314.3059010000015,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,3940,0,0,0.1953310589961338,0.12498094889500815,0.2125863844706009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,339.5
0,0,0,0,1,0,1,0,895,1,3,0.9057890411130832,0.539284162268127,0.5363058064520982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,27862.84368,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,2211,1,1,0.4297846951901688,0.47044053310171385,0.47975958078725944,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1453.877407,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3940,0,2,0.5204074681950915,0.5124515827469367,0.5702577137294087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2550.894877
0,0,0,2,0,0,0,0,3376,0,2,0.49131657834949655,0.3664275585948812,0.3683949440456761,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2129.673513,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2955,0,2,0.5624886965716911,0.5018845702863194,0.4759392598224875,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,3311.859767000001,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4942722356640725,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2169.084404,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.475298033231274,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1928.209829,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.48022090691060926,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1988.007333,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,2,0.6646031634523754,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,6240.203651,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,2,0.6264685252694814,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,4925.526686,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,1,0.5591025465391309,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,3243.01264,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,1,0.5479458527168459,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,3026.1411510000007,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4946721753498421,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2174.472945,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4710838966484038,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1878.452215,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.488719409624757,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2095.634225,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.49393402239664097,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2164.537949,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4988260067842352,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2231.236825,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.3483993530433041,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,877.508652,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.35527176853930664,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,915.730636,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.3766582301139361,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1045.656999,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.43257804520931076,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1479.29199,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4997913760435122,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2244.639813,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.5023751372643742,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2280.909662,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.5034008095243032,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2295.469633,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4883267578518088,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2090.535571,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.49228176903391446,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2142.464039,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.48902057148610795,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2099.553291,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.4889183389383704,0.711943900311305,0.6894769062851763,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,2098.222102,0.0,0.0,0.0,0.0
0,0,0,0,0,1,1,0,4089,0,1,0.47452661250546235,0.3982764816355271,0.5019335482303996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,1919.003889
0,0,0,0,1,0,1,0,999,1,4,0.8254419092260651,0.48301846282161703,0.47545587474873213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,16925.687019999998,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,138,0,4,0.6726701462909495,0.34601105396463855,0.37534330596782106,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,6560.449859,0.0,0.0,0.0,0.0
0,0,0,0,0,2,0,0,3494,0,3,0.4632847867014897,0.38206712404529486,0.4634403883393059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1789.7279640000004,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,2502,1,2,0.6111852332683254,0.5245329285170401,0.5307254862284885,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4479.96819,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,1329,1,3,0.46661335768263373,0.46338192466959033,0.45924704417774886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1827.07,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,1329,1,3,0.46661335768263373,0.5339547707630472,0.5120597625270021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1827.07,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,1488,0,2,0.5837840263022519,0.4213602149188369,0.43543893964142716,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3779.617993,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3826,1,2,0.7868278511454143,0.5093658555440638,0.5249636606861952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,0.0,0.0,0.0,0.0,13320.1317
1,0,0,0,1,0,0,0,3267,1,3,0.6690060021782531,0.49835586730560283,0.4981416206497131,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6413.001237,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,3770,0,1,0.4929649125448656,0.48536348433641935,0.49856697624329355,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2151.563328,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2367,0,4,0.6372267068511324,0.3752660235139595,0.39620980976725506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5265.485554,0.0,0.0,0.0,0.0,0.0
0,0,1,0,1,0,0,0,1528,1,2,0.6059319535194488,0.5250934440344569,0.5084806404008776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4336.31705,0.0,0.0,0.0,0.0
0,0,1,1,0,0,0,0,1528,0,2,0.6059319535194488,0.4141329284817056,0.3954510911788228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4336.31705,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2363,1,3,0.5142037925744352,0.3529872368025375,0.4634403883393059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2454.584625,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,2690,1,2,0.7029437621323785,0.6181166182190677,0.6044376003139089,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,7915.890337999998
1,0,0,0,1,0,0,0,1490,1,2,0.4612477649680486,0.400608977254907,0.39620980976725506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1767.252806,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2468,0,2,0.40875517407749784,0.337092672882087,0.4135074917702062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1276.050867,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,3657,1,3,0.6193250647021028,0.5692967090964457,0.5630256679682311,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,4712.008481
0,1,0,1,0,0,0,0,262,1,3,0.5943730310640787,0.42032510612748764,0.4544077609696616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4036.248013,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2387,0,0,0.21645323669441668,0.41872553825377357,0.5120597625270021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,387.034094,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2566,0,3,0.5746336665169999,0.11576225971582955,0.2308247001972994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3571.035026,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,4133,1,3,0.4611480933674244,0.39583542486270457,0.4135074917702062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766.1603670000004,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,4087,0,0,0.08921442577871318,0.46701663698889156,0.4675367678244802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.763999,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,406,0,2,0.6089928933413291,0.6064095507991174,0.5903350825063721,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,4419.44886
0,0,0,1,1,0,0,0,3625,1,2,0.5505008690616932,0.5036006508290121,0.4839612129663905,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,3074.490513
0,0,0,1,0,0,0,1,2865,0,4,0.16902374694414582,0.46701663698889156,0.41958216184500635,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,288.376612
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
1,0,0,0,1,0,0,0,4020,1,0,0.22652932707592677,0.5142626098619925,0.5182494058607149,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,412.0
0,0,0,0,1,0,1,0,3550,1,3,0.659347664407721,0.5738347290061642,0.5772060756515537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6040.027023,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3943,1,0,0.24912561048785148,0.5775697640640293,0.5363058064520982,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,474.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3267,0,3,0.7449500951959105,0.48793464606774917,0.5120597625270021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10272.52854
0,0,0,1,1,0,0,0,2778,0,2,0.5195712387366174,0.27748573326337195,0.36116289828449843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2537.695503
1,0,0,1,0,0,0,0,2468,0,2,0.5210901389485245,0.3752660235139595,0.42481237252590986,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2561.721305,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,2315,1,2,0.6756880718404087,0.6262276258475304,0.586238703021198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,6684.436653
0,0,0,1,0,0,1,0,4089,0,0,0.5131429408197695,0.5205239214810885,0.5182494058607149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2438.4831480000007
0,0,0,0,1,1,0,0,3399,1,1,0.4726764287336998,0.5041539684911561,0.4839612129663905,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1897.102988,0.0,0.0,0.0,0.0
