Flight date,Accountid,enqid,product,brokercountry,owner,Grossprofit
2017-04-09 00:00:00,540,2804,Tour Ops,France,TELFAS,1308.310296
2017-04-16 00:00:00,540,2805,Tour Ops,France,TELFAS,1281.962682
2017-04-23 00:00:00,540,2806,Tour Ops,France,TELFAS,1503.697306
2017-04-30 00:00:00,540,2807,Tour Ops,France,TELFAS,1096.924673
2017-05-07 00:00:00,540,2808,Tour Ops,France,TELFAS,1338.0960619999998
2017-05-14 00:00:00,540,2809,Tour Ops,France,TELFAS,1257.558743
2017-05-21 00:00:00,540,2810,Tour Ops,France,TELFAS,1274.395302
2017-05-28 00:00:00,540,2811,Tour Ops,France,TELFAS,790.894958
2017-06-04 00:00:00,540,2812,Tour Ops,France,TELFAS,1374.715594
2017-06-11 00:00:00,540,2813,Tour Ops,France,TELFAS,1388.144728
2017-06-18 00:00:00,540,2814,Tour Ops,France,TELFAS,1292.498504
2017-06-25 00:00:00,540,2815,Tour Ops,France,TELFAS,1233.666925
2017-07-02 00:00:00,540,2816,Tour Ops,France,TELFAS,1260.423069
2017-07-09 00:00:00,540,2817,Tour Ops,France,TELFAS,1206.72343
2017-07-16 00:00:00,540,2818,Tour Ops,France,TELFAS,1136.697974
2017-07-23 00:00:00,540,2819,Tour Ops,France,TELFAS,1192.767492
2017-07-30 00:00:00,540,2820,Tour Ops,France,TELFAS,1199.385591
2017-08-06 00:00:00,540,2821,Tour Ops,France,TELFAS,1214.143923
2017-08-13 00:00:00,540,2822,Tour Ops,France,TELFAS,1231.159166
2017-08-20 00:00:00,540,2823,Tour Ops,France,TELFAS,1214.108473
2017-08-27 00:00:00,540,2824,Tour Ops,France,TELFAS,1213.133642
2017-09-03 00:00:00,540,2825,Tour Ops,France,TELFAS,2227.224656
2017-09-10 00:00:00,540,2826,Tour Ops,France,TELFAS,1269.383664
2017-09-17 00:00:00,540,2827,Tour Ops,France,TELFAS,1268.070753
2017-09-24 00:00:00,540,2828,Tour Ops,France,TELFAS,1272.37418
2017-10-01 00:00:00,540,2829,Tour Ops,France,TELFAS,1206.364695
2017-04-10 00:00:00,540,2830,Tour Ops,France,TELFAS,1405.666899
2017-04-17 00:00:00,540,2831,Tour Ops,France,TELFAS,1478.731861
2017-04-24 00:00:00,540,2832,Tour Ops,France,TELFAS,1516.326888
2017-05-01 00:00:00,540,2833,Tour Ops,France,TELFAS,1749.4816870000002
2017-05-08 00:00:00,540,2834,Tour Ops,France,TELFAS,1458.2757470000001
2017-05-15 00:00:00,540,2835,Tour Ops,France,TELFAS,1631.2370429999999
2017-05-22 00:00:00,540,2836,Tour Ops,France,TELFAS,1577.6606769999999
2017-05-29 00:00:00,540,2837,Tour Ops,France,TELFAS,1382.273672
2017-06-05 00:00:00,540,2838,Tour Ops,France,TELFAS,1788.127619
2017-06-12 00:00:00,540,2839,Tour Ops,France,TELFAS,1870.413138
2017-06-19 00:00:00,540,2840,Tour Ops,France,TELFAS,1845.949875
2017-06-26 00:00:00,540,2841,Tour Ops,France,TELFAS,1677.598154
2017-07-03 00:00:00,540,2842,Tour Ops,France,TELFAS,1697.445802
2017-07-10 00:00:00,540,2843,Tour Ops,France,TELFAS,1367.383484
2017-07-17 00:00:00,540,2844,Tour Ops,France,TELFAS,1350.390593
2017-07-24 00:00:00,540,2845,Tour Ops,France,TELFAS,1377.073643
2017-07-31 00:00:00,540,2846,Tour Ops,France,TELFAS,1050.5398089999999
2017-08-07 00:00:00,540,2847,Tour Ops,France,TELFAS,1453.881602
2017-08-14 00:00:00,540,2848,Tour Ops,France,TELFAS,1442.1659
2017-08-21 00:00:00,540,2849,Tour Ops,France,TELFAS,1577.206665
2017-08-28 00:00:00,540,2850,Tour Ops,France,TELFAS,4352.410494
2017-09-04 00:00:00,540,2851,Tour Ops,France,TELFAS,1422.793582
2017-09-11 00:00:00,540,2852,Tour Ops,France,TELFAS,1432.2757119999999
2017-09-18 00:00:00,540,2853,Tour Ops,France,TELFAS,1474.2341390000001
2017-09-25 00:00:00,540,2854,Tour Ops,France,TELFAS,1491.320206
2017-10-02 00:00:00,540,2855,Tour Ops,France,TELFAS,1390.1351710000001
2017-04-03 00:00:00,101,2856,Tour Ops,France,TELFAS,432.791983
2017-04-10 00:00:00,101,2857,Tour Ops,France,TELFAS,497.34796100000005
2017-04-17 00:00:00,101,2858,Tour Ops,France,TELFAS,484.994817
2017-04-24 00:00:00,101,2859,Tour Ops,France,TELFAS,643.7715969999999
2017-05-01 00:00:00,101,2860,Tour Ops,France,TELFAS,466.516933
2017-05-08 00:00:00,101,2861,Tour Ops,France,TELFAS,466.447824
2017-05-15 00:00:00,101,2862,Tour Ops,France,TELFAS,384.174153
2017-05-22 00:00:00,101,2863,Tour Ops,France,TELFAS,461.299241
2017-05-29 00:00:00,101,2864,Tour Ops,France,TELFAS,1615.860401
2017-06-05 00:00:00,101,2865,Tour Ops,France,TELFAS,464.62235899999996
2017-06-12 00:00:00,101,2866,Tour Ops,France,TELFAS,419.83577199999996
2017-06-19 00:00:00,101,2867,Tour Ops,France,TELFAS,430.442221
2017-06-26 00:00:00,101,2868,Tour Ops,France,TELFAS,427.260287
2017-07-03 00:00:00,101,2869,Tour Ops,France,TELFAS,908.171684
2017-07-10 00:00:00,101,2870,Tour Ops,France,TELFAS,739.471606
2017-07-17 00:00:00,101,2871,Tour Ops,France,TELFAS,595.8746610000001
2017-07-24 00:00:00,101,2872,Tour Ops,France,TELFAS,583.3230940000001
2017-07-31 00:00:00,101,2873,Tour Ops,France,TELFAS,694.163083
2017-08-07 00:00:00,101,2874,Tour Ops,France,TELFAS,496.969159
2017-08-14 00:00:00,101,2875,Tour Ops,France,TELFAS,792.520383
2017-08-21 00:00:00,101,2876,Tour Ops,France,TELFAS,698.227579
2017-08-28 00:00:00,101,2877,Tour Ops,France,TELFAS,562.194257
2017-09-04 00:00:00,101,2878,Tour Ops,France,TELFAS,537.627646
2017-09-11 00:00:00,101,2879,Tour Ops,France,TELFAS,777.124362
2017-09-18 00:00:00,101,2880,Tour Ops,France,TELFAS,823.896792
2017-09-25 00:00:00,101,2881,Tour Ops,France,TELFAS,472.16448099999997
2017-10-02 00:00:00,101,2882,Tour Ops,France,TELFAS,403.75973700000003
2017-04-03 00:00:00,540,2883,Tour Ops,France,TELFAS,657.757431
2017-04-10 00:00:00,540,2884,Tour Ops,France,TELFAS,1114.357293
2017-04-17 00:00:00,540,2885,Tour Ops,France,TELFAS,6300.017278
2017-04-24 00:00:00,540,2886,Tour Ops,France,TELFAS,8419.160333
2017-05-01 00:00:00,540,2887,Tour Ops,France,TELFAS,837.595026
2017-05-08 00:00:00,540,2888,Tour Ops,France,TELFAS,895.196961
2017-05-15 00:00:00,540,2889,Tour Ops,France,TELFAS,745.9571540000001
2017-05-22 00:00:00,540,2890,Tour Ops,France,TELFAS,911.0573609999999
2017-05-29 00:00:00,540,2891,Tour Ops,France,TELFAS,-79.405666
2017-06-05 00:00:00,540,2892,Tour Ops,France,TELFAS,877.6665830000001
2017-06-12 00:00:00,540,2893,Tour Ops,France,TELFAS,670.430246
2017-06-19 00:00:00,540,2894,Tour Ops,France,TELFAS,947.908649
2017-06-26 00:00:00,540,2895,Tour Ops,France,TELFAS,973.500985
2017-07-03 00:00:00,540,2896,Tour Ops,France,TELFAS,1003.089617
2017-07-10 00:00:00,540,2897,Tour Ops,France,TELFAS,988.238394
2017-07-17 00:00:00,540,2898,Tour Ops,France,TELFAS,982.9368929999999
2017-07-24 00:00:00,540,2899,Tour Ops,France,TELFAS,996.805058
2017-07-31 00:00:00,540,2900,Tour Ops,France,TELFAS,990.2045130000001
2017-08-07 00:00:00,540,2901,Tour Ops,France,TELFAS,1036.86636
2017-08-14 00:00:00,540,2902,Tour Ops,France,TELFAS,1043.2470759999999
2017-08-21 00:00:00,540,2903,Tour Ops,France,TELFAS,1036.760015
2017-08-28 00:00:00,540,2904,Tour Ops,France,TELFAS,1025.097484
2017-09-04 00:00:00,540,2905,Tour Ops,France,TELFAS,1040.663749
2017-09-11 00:00:00,540,2906,Tour Ops,France,TELFAS,1027.2064189999999
2017-09-18 00:00:00,540,2907,Tour Ops,France,TELFAS,1043.946025
2017-09-25 00:00:00,540,2908,Tour Ops,France,TELFAS,1048.322393
2017-10-02 00:00:00,540,2909,Tour Ops,France,TELFAS,980.5388960000001
2017-04-02 00:00:00,688,2910,Tour Ops,France,TELFAS,339.54733999999996
2017-04-09 00:00:00,688,2911,Tour Ops,France,TELFAS,330.139947
2017-04-16 00:00:00,688,2912,Tour Ops,France,TELFAS,296.682793
2017-04-23 00:00:00,688,2913,Tour Ops,France,TELFAS,311.31651800000003
2017-04-30 00:00:00,688,2914,Tour Ops,France,TELFAS,296.682793
2017-05-07 00:00:00,688,2915,Tour Ops,France,TELFAS,320.473396
2017-05-14 00:00:00,688,2916,Tour Ops,France,TELFAS,326.796823
2017-05-21 00:00:00,688,2917,Tour Ops,France,TELFAS,327.05598
2017-05-28 00:00:00,688,2918,Tour Ops,France,TELFAS,324.689014
2017-06-04 00:00:00,688,2919,Tour Ops,France,TELFAS,311.059791
2017-06-11 00:00:00,688,2920,Tour Ops,France,TELFAS,313.91668799999997
2017-06-18 00:00:00,688,2921,Tour Ops,France,TELFAS,312.086221
2017-06-25 00:00:00,688,2922,Tour Ops,France,TELFAS,397.057566
2017-07-02 00:00:00,688,2923,Tour Ops,France,TELFAS,482.22592699999996
2017-07-09 00:00:00,688,2924,Tour Ops,France,TELFAS,563.065038
2017-07-16 00:00:00,688,2925,Tour Ops,France,TELFAS,650.223821
2017-07-23 00:00:00,688,2926,Tour Ops,France,TELFAS,442.201351
2017-07-30 00:00:00,688,2927,Tour Ops,France,TELFAS,497.67400999999995
2017-08-06 00:00:00,688,2928,Tour Ops,France,TELFAS,353.62459900000005
2017-08-13 00:00:00,688,2929,Tour Ops,France,TELFAS,353.62459900000005
2017-08-20 00:00:00,688,2930,Tour Ops,France,TELFAS,367.62672599999996
2017-08-27 00:00:00,688,2931,Tour Ops,France,TELFAS,817.1127240000001
2017-09-03 00:00:00,688,2932,Tour Ops,France,TELFAS,1876.823486
2017-09-10 00:00:00,688,2933,Tour Ops,France,TELFAS,577.315828
2017-09-17 00:00:00,688,2934,Tour Ops,France,TELFAS,477.29759299999995
2017-09-24 00:00:00,688,2935,Tour Ops,France,TELFAS,618.8913200000001
2017-10-01 00:00:00,688,2936,Tour Ops,France,TELFAS,479.18718099999995
2017-10-08 00:00:00,688,2937,Tour Ops,France,TELFAS,413.33810800000003
2017-04-14 00:00:00,326,2938,Tour Ops,Italy,ALONGH,2137.102628
2017-03-24 00:00:00,813,2939,CJ,Germany,IMUTLU,4950.015337
2017-04-02 00:00:00,540,2940,Tour Ops,France,TELFAS,758.984107
2017-04-09 00:00:00,540,2941,Tour Ops,France,TELFAS,723.03905
2017-04-16 00:00:00,540,2942,Tour Ops,France,TELFAS,757.826541
2017-04-23 00:00:00,540,2943,Tour Ops,France,TELFAS,641.758813
2017-04-30 00:00:00,540,2944,Tour Ops,France,TELFAS,763.942641
2017-05-07 00:00:00,540,2945,Tour Ops,France,TELFAS,462.71596500000004
2017-05-14 00:00:00,540,2946,Tour Ops,France,TELFAS,743.037321
2017-05-21 00:00:00,540,2947,Tour Ops,France,TELFAS,756.634417
2017-05-28 00:00:00,540,2948,Tour Ops,France,TELFAS,635.193506
2017-06-04 00:00:00,540,2949,Tour Ops,France,TELFAS,751.039262
2017-06-11 00:00:00,540,2950,Tour Ops,France,TELFAS,765.71722
2017-06-18 00:00:00,540,2951,Tour Ops,France,TELFAS,725.327177
2017-06-25 00:00:00,540,2952,Tour Ops,France,TELFAS,748.952187
2017-07-02 00:00:00,540,2953,Tour Ops,France,TELFAS,867.4975880000001
2017-07-09 00:00:00,540,2954,Tour Ops,France,TELFAS,585.850962
2017-07-16 00:00:00,540,2955,Tour Ops,France,TELFAS,786.21961
2017-07-23 00:00:00,540,2956,Tour Ops,France,TELFAS,835.372599
2017-07-30 00:00:00,540,2957,Tour Ops,France,TELFAS,871.7809199999999
2017-08-06 00:00:00,540,2958,Tour Ops,France,TELFAS,897.341369
2017-08-13 00:00:00,540,2959,Tour Ops,France,TELFAS,808.684864
2017-08-20 00:00:00,540,2960,Tour Ops,France,TELFAS,858.419001
2017-08-27 00:00:00,540,2961,Tour Ops,France,TELFAS,776.550871
2017-09-03 00:00:00,540,2962,Tour Ops,France,TELFAS,4553.665207999999
2017-09-10 00:00:00,540,2963,Tour Ops,France,TELFAS,938.366156
2017-09-17 00:00:00,540,2964,Tour Ops,France,TELFAS,932.385122
2017-09-24 00:00:00,540,2965,Tour Ops,France,TELFAS,887.5820570000001
2017-10-01 00:00:00,540,2966,Tour Ops,France,TELFAS,825.5482969999999
2017-06-11 00:00:00,805,2967,Tour Ops,Italy,ABETTO,1615.362244
2017-06-04 00:00:00,85,2968,Tour Ops,Italy,ABETTO,3467.9497049999995
2017-05-04 00:00:00,414,2969,CJ,Italy,SKOSEK,8022.201105
2017-05-27 00:00:00,773,2970,Tour Ops,Austria,BEGGER,9454.889429
2017-05-26 00:00:00,577,2971,CJ,Austria,BEGGER,4454.042848
2017-09-06 00:00:00,446,2972,Tour Ops,France,KRIGHI,18386.943838
2017-04-08 00:00:00,721,2973,CJ,Italy,CLEGRO,3082.69696
2017-04-01 00:00:00,540,2974,Tour Ops,France,TELFAS,3555.5891509999997
2017-04-08 00:00:00,540,2975,Tour Ops,France,TELFAS,4101.529029
2017-04-15 00:00:00,540,2976,Tour Ops,France,TELFAS,971.795098
2017-04-22 00:00:00,540,2977,Tour Ops,France,TELFAS,3921.034903
2017-04-29 00:00:00,540,2978,Tour Ops,France,TELFAS,3993.581552
2017-05-06 00:00:00,540,2979,Tour Ops,France,TELFAS,2593.555635
2017-05-13 00:00:00,540,2980,Tour Ops,France,TELFAS,4094.272636
2017-05-20 00:00:00,540,2981,Tour Ops,France,TELFAS,3602.4879100000003
2017-05-27 00:00:00,540,2982,Tour Ops,France,TELFAS,4167.674502000001
2017-06-03 00:00:00,540,2983,Tour Ops,France,TELFAS,3319.100167
2017-06-10 00:00:00,540,2984,Tour Ops,France,TELFAS,1579.189125
2017-06-17 00:00:00,540,2985,Tour Ops,France,TELFAS,1568.702424
2017-06-24 00:00:00,540,2986,Tour Ops,France,TELFAS,1688.7263739999999
2017-07-01 00:00:00,540,2987,Tour Ops,France,TELFAS,4422.136403
